source_dataset,source_group,source_split,filename,box_index,class_name,x,y,width,height,image_width,image_height,canonical_class
kaggle_plate_license_recognition,1qbox1dtstna1_jpg,valid,1qbox1dtstna1_jpg.rf.2b2773da3674e585d328f5a0dfb820d6.jpg,1,LicensePlate,205,268,198.153,174.188,640,640,license_plate
kaggle_plate_license_recognition,1uvkqab6fmha1_jpg,train,1uvkqab6fmha1_jpg.rf.3882211d66405762b47a9c46f6b65d81.jpg,1,LicensePlate,277,293,109.32,56.25,640,640,license_plate
kaggle_plate_license_recognition,21x4z3qcxmfa1_jpg,train,21x4z3qcxmfa1_jpg.rf.2184f83113048608edcb545b89136371.jpg,1,LicensePlate,262,330,153.163,95.813,640,640,license_plate
kaggle_plate_license_recognition,21x4z3qcxmfa1_jpg,train,21x4z3qcxmfa1_jpg.rf.2f2d67461215588f4d9abe6a1f3e7cc9.jpg,1,LicensePlate,238,329,151.353,103.753,640,640,license_plate
kaggle_plate_license_recognition,21x4z3qcxmfa1_jpg,train,21x4z3qcxmfa1_jpg.rf.45da9745509e76768a40ab78a5667945.jpg,1,LicensePlate,250,338,144.662,85.838,640,640,license_plate
kaggle_plate_license_recognition,2fwtoshqayaa1_jpg,train,2fwtoshqayaa1_jpg.rf.85a217a52f4ad73425b896c371422deb.jpg,1,LicensePlate,255,332,96.978,88.14,640,640,license_plate
kaggle_plate_license_recognition,2qwexcctm9oa1_jpg,train,2qwexcctm9oa1_jpg.rf.23f8baf77ad6cf9da0651c9b412ccedd.jpg,1,LicensePlate,218,346,138.755,106.979,640,640,license_plate
kaggle_plate_license_recognition,2qwexcctm9oa1_jpg,train,2qwexcctm9oa1_jpg.rf.52492e51cee969789d26ac2e6ff85a70.jpg,1,LicensePlate,244,361,126.16,87.56,640,640,license_plate
kaggle_plate_license_recognition,2qwexcctm9oa1_jpg,train,2qwexcctm9oa1_jpg.rf.b81b21110fe3c7150803b92edf64aec2.jpg,1,LicensePlate,250,355,135.05,101.799,640,640,license_plate
kaggle_plate_license_recognition,2wrrbogu87la1_jpg,train,2wrrbogu87la1_jpg.rf.17df49fd9f8f11d1343f2c81a9b8bf94.jpg,1,LicensePlate,261,484,60.504,51.192,640,640,license_plate
kaggle_plate_license_recognition,2wrrbogu87la1_jpg,test,2wrrbogu87la1_jpg.rf.515a6f4a3ed2ef2423fec12558957bb4.jpg,1,LicensePlate,301,489,54.733,44.982,640,640,license_plate
kaggle_plate_license_recognition,2wrrbogu87la1_jpg,train,2wrrbogu87la1_jpg.rf.b1e2992f29081cd03306e6e4a22f9589.jpg,1,LicensePlate,298,489,54.0,44.052,640,640,license_plate
kaggle_plate_license_recognition,2xzi19udwjba1_jpg,valid,2xzi19udwjba1_jpg.rf.5396f58bd0f0d7d7984a3b89946f4892.jpg,1,LicensePlate,261,260,128.441,87.078,640,640,license_plate
kaggle_plate_license_recognition,2xzi19udwjba1_jpg,train,2xzi19udwjba1_jpg.rf.58457079b1cd4071bae4252f1082b93c.jpg,1,LicensePlate,262,261,127.08,84.916,640,640,license_plate
kaggle_plate_license_recognition,2xzi19udwjba1_jpg,train,2xzi19udwjba1_jpg.rf.e0e6317fcc87f7f2ac6bbbfab210ab1a.jpg,1,LicensePlate,262,261,127.08,84.916,640,640,license_plate
kaggle_plate_license_recognition,3180fsf3e5oa1_jpg,train,3180fsf3e5oa1_jpg.rf.597c1b34fbe91be84ec3930c1e41d615.jpg,1,LicensePlate,253,265,96.013,54.478,640,640,license_plate
kaggle_plate_license_recognition,31nyka5gwhca1_jpg,train,31nyka5gwhca1_jpg.rf.4623e0e970c84e214624c0ccd72ba0c1.jpg,1,LicensePlate,305,282,124.496,81.175,640,640,license_plate
kaggle_plate_license_recognition,31nyka5gwhca1_jpg,train,31nyka5gwhca1_jpg.rf.7115e570ca6e23e37ffcba41d518337e.jpg,1,LicensePlate,302,273,129.702,90.651,640,640,license_plate
kaggle_plate_license_recognition,31nyka5gwhca1_jpg,train,31nyka5gwhca1_jpg.rf.99c1dc7cbf7476a8075b61b34146ff88.jpg,1,LicensePlate,307,289,121.33,79.849,640,640,license_plate
kaggle_plate_license_recognition,34l5ua6ptufa1_jpg,train,34l5ua6ptufa1_jpg.rf.175ac80ba928a9924ed12f2c776b2fe8.jpg,1,LicensePlate,273,189,130.758,101.271,640,640,license_plate
kaggle_plate_license_recognition,34l5ua6ptufa1_jpg,train,34l5ua6ptufa1_jpg.rf.3809181f21aca7ca1c0e8a5a6fbc02b1.jpg,1,LicensePlate,265,197,117.41,84.907,640,640,license_plate
kaggle_plate_license_recognition,36auaeejilka1_jpg,train,36auaeejilka1_jpg.rf.002cacd4aa2ffc5407b7e20fd3c5ada1.jpg,1,LicensePlate,286,288,99.532,67.754,640,640,license_plate
kaggle_plate_license_recognition,3abo4pwl8ana1_jpg,train,3abo4pwl8ana1_jpg.rf.534aaf2ff428febb546426149ee4bac4.jpg,1,LicensePlate,204,252,73.192,56.652,640,640,license_plate
kaggle_plate_license_recognition,3abo4pwl8ana1_jpg,valid,3abo4pwl8ana1_jpg.rf.a1f8611e21dd2acf0058c784efa74a10.jpg,1,LicensePlate,203,261,70.233,52.14,640,640,license_plate
kaggle_plate_license_recognition,3b5v88mliyca1_jpg,test,3b5v88mliyca1_jpg.rf.572b640d628b0677fa83ab1698f502cd.jpg,1,LicensePlate,332,289,74.1,51.367,640,640,license_plate
kaggle_plate_license_recognition,3bbovepfz2la1_jpg,train,3bbovepfz2la1_jpg.rf.778b4f0bb702d20ff281e12e87fa67d9.jpg,1,LicensePlate,347,197,78.0,42.99,640,640,license_plate
kaggle_plate_license_recognition,3bbovepfz2la1_jpg,train,3bbovepfz2la1_jpg.rf.e7c9c1e1c53312df1f5a276d4348fd7e.jpg,1,LicensePlate,377,220,80.804,58.667,640,640,license_plate
kaggle_plate_license_recognition,3vqna87qsmma1_jpg,valid,3vqna87qsmma1_jpg.rf.0569b4777b48292c5461cb89adb98012.jpg,1,LicensePlate,242,171,127.4,84.486,640,640,license_plate
kaggle_plate_license_recognition,42ap97bwjxea1_jpg,train,42ap97bwjxea1_jpg.rf.5a78dd4f75d482b5a13425ba9dcaae57.jpg,1,LicensePlate,324,231,185.48,129.48,640,640,license_plate
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.138c4c4778688653c80b22eb80ecd183.jpg,1,LicensePlate,360,496,86.983,35.049,640,640,license_plate
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.2889876f8b95072c5a5f78512234f9e1.jpg,1,LicensePlate,367,491,88.116,37.969,640,640,license_plate
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.ada6143498f126f6f3e9ffe473cd312a.jpg,1,LicensePlate,357,496,86.377,35.501,640,640,license_plate
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,valid,47aqrq78ezma1_jpg.rf.f8dba869c9c78fafcc9556e1e2f67a20.jpg,1,LicensePlate,360,496,86.983,35.049,640,640,license_plate
kaggle_plate_license_recognition,47uvqaycdbha1_jpg,test,47uvqaycdbha1_jpg.rf.ae32d421f561060942ad2d2d7324a161.jpg,1,LicensePlate,435,192,89.79,90.75,640,640,license_plate
kaggle_plate_license_recognition,4d1om12ximja1_jpg,valid,4d1om12ximja1_jpg.rf.4b327ebe15302cd25429fa481afa5e34.jpg,1,LicensePlate,180,413,69.879,62.635,640,640,license_plate
kaggle_plate_license_recognition,4d1om12ximja1_jpg,train,4d1om12ximja1_jpg.rf.c68c711ad10ccb6ee0f3a121fa7f2b86.jpg,1,LicensePlate,182,416,69.376,61.635,640,640,license_plate
kaggle_plate_license_recognition,4onkhaa2opca1_jpg,train,4onkhaa2opca1_jpg.rf.316faeb0d3b8ef6dbe211af14b64b242.jpg,1,LicensePlate,325,261,102.9,65.802,640,640,license_plate
kaggle_plate_license_recognition,4onkhaa2opca1_jpg,test,4onkhaa2opca1_jpg.rf.76404c7482738553b7e0954951a41a96.jpg,1,LicensePlate,318,249,109.247,76.229,640,640,license_plate
kaggle_plate_license_recognition,4onkhaa2opca1_jpg,train,4onkhaa2opca1_jpg.rf.e45fbcd830b68f318545ac8de5711b94.jpg,1,LicensePlate,326,263,101.866,64.229,640,640,license_plate
kaggle_plate_license_recognition,4ut3jn8d3uga1_jpg,valid,4ut3jn8d3uga1_jpg.rf.1e770479ae93398e650b2d7c504a095b.jpg,1,LicensePlate,360,343,67.02,41.468,640,640,license_plate
kaggle_plate_license_recognition,4ut3jn8d3uga1_jpg,valid,4ut3jn8d3uga1_jpg.rf.a52a3746cbb585f18518631a5ed17c4d.jpg,1,LicensePlate,357,353,64.21,35.56,640,640,license_plate
kaggle_plate_license_recognition,51o11j5480na1_jpg,valid,51o11j5480na1_jpg.rf.4776ff279012ea619c9c998fc7dcc154.jpg,1,LicensePlate,290,198,69.79,46.703,640,640,license_plate
kaggle_plate_license_recognition,5hbatsdpugla1_jpg,train,5hbatsdpugla1_jpg.rf.64eebdd3859b19d299af7ffe0b47a477.jpg,1,LicensePlate,356,379,115.406,95.591,640,640,license_plate
kaggle_plate_license_recognition,61do0lolkgla1_jpg,valid,61do0lolkgla1_jpg.rf.f4001fe24999961d33a21fc52f00bf36.jpg,1,LicensePlate,297,284,113.229,84.453,640,640,license_plate
kaggle_plate_license_recognition,6k5yofm5stna1_jpg,train,6k5yofm5stna1_jpg.rf.6fb294dd1dd3d1b252452e0e9fb52118.jpg,1,LicensePlate,187,362,202.833,148.807,640,640,license_plate
kaggle_plate_license_recognition,6k5yofm5stna1_jpg,test,6k5yofm5stna1_jpg.rf.7009aa654e11724a9a23fcc42bb49466.jpg,1,LicensePlate,237,360,202.176,157.918,640,640,license_plate
kaggle_plate_license_recognition,6k5yofm5stna1_jpg,train,6k5yofm5stna1_jpg.rf.887a0bbb625732e2e22da5e62bb76f40.jpg,1,LicensePlate,205,373,192.789,131.636,640,640,license_plate
kaggle_plate_license_recognition,6kryid75ytka1_jpg,train,6kryid75ytka1_jpg.rf.4f02a6b22f1e6affc565063d39db6ad1.jpg,1,LicensePlate,337,425,104.297,67.912,640,640,license_plate
kaggle_plate_license_recognition,6kryid75ytka1_jpg,train,6kryid75ytka1_jpg.rf.e8d1308c39e447b33db4315e180c2239.jpg,1,LicensePlate,324,436,101.527,58.776,640,640,license_plate
kaggle_plate_license_recognition,6kryid75ytka1_jpg,train,6kryid75ytka1_jpg.rf.f97d6cc13107645fd2f915e6f49dbe21.jpg,1,LicensePlate,310,446,97.721,48.997,640,640,license_plate
kaggle_plate_license_recognition,6tojxy6qmeka1_jpg,valid,6tojxy6qmeka1_jpg.rf.5f11817dceef7f2c4c819b72b776f108.jpg,1,LicensePlate,263,315,114.63,59.43,640,640,license_plate
kaggle_plate_license_recognition,6tojxy6qmeka1_jpg,valid,6tojxy6qmeka1_jpg.rf.940cd5238a144600c8777e0fef9ff11b.jpg,1,LicensePlate,264,309,119.43,71.905,640,640,license_plate
kaggle_plate_license_recognition,6zval7k05nfa1_jpg,train,6zval7k05nfa1_jpg.rf.41b7440febdcf3797fc65c1659971197.jpg,1,LicensePlate,413,302,74.03,63.16,640,640,license_plate
kaggle_plate_license_recognition,6zval7k05nfa1_jpg,test,6zval7k05nfa1_jpg.rf.9ab17e16dd5245865f01686e09912053.jpg,1,LicensePlate,413,302,74.03,63.16,640,640,license_plate
kaggle_plate_license_recognition,71ey50gtegma1_jpg,train,71ey50gtegma1_jpg.rf.b4068ddd3a5c772eea14f89b001f9045.jpg,1,LicensePlate,273,295,117.81,63.68,640,640,license_plate
kaggle_plate_license_recognition,75zYjIR8Mh11i3i6GSO6LNrn180hDjYvOSbifuinK8A_jpg,train,75zYjIR8Mh11i3i6GSO6LNrn180hDjYvOSbifuinK8A_jpg.rf.cc0b763ae49210f09b1f69876bcfb5be.jpg,1,LicensePlate,269,268,113.672,79.596,640,640,license_plate
kaggle_plate_license_recognition,7696kmyx4fla1_jpg,train,7696kmyx4fla1_jpg.rf.f0c79858765495599f602f9ce0f93db0.jpg,1,LicensePlate,283,352,56.92,31.311,640,640,license_plate
kaggle_plate_license_recognition,77wli7ve42ia1_jpg,train,77wli7ve42ia1_jpg.rf.0be573fcdd5c17c1c14654881020f1ad.jpg,1,LicensePlate,313,298,74.133,50.595,640,640,license_plate
kaggle_plate_license_recognition,7g12v72r1vga1_jpg,train,7g12v72r1vga1_jpg.rf.9322470ffb364590ccf16aff71808a73.jpg,1,LicensePlate,239,351,153.2,105.073,640,640,license_plate
kaggle_plate_license_recognition,7ijxq29z7qea1_jpg,train,7ijxq29z7qea1_jpg.rf.e3bfcd7494007235755a6acd9dc1133b.jpg,1,LicensePlate,239,223,125.37,116.213,640,640,license_plate
kaggle_plate_license_recognition,7ocnpsitp0oa1_jpg,valid,7ocnpsitp0oa1_jpg.rf.22c5e8b534c5629e8a15ff2e7c938f2e.jpg,1,LicensePlate,276,407,107.357,86.058,640,640,license_plate
kaggle_plate_license_recognition,7uiom7ezxcoa1_jpg,train,7uiom7ezxcoa1_jpg.rf.1393a60f598c4396e363430631941954.jpg,1,LicensePlate,175,303,76.41,38.21,640,640,license_plate
kaggle_plate_license_recognition,7uiom7ezxcoa1_jpg,train,7uiom7ezxcoa1_jpg.rf.53bcbf4f2bf9e7fc795cc9b6dafb9fec.jpg,1,LicensePlate,176,311,74.714,44.406,640,640,license_plate
kaggle_plate_license_recognition,7uiom7ezxcoa1_jpg,valid,7uiom7ezxcoa1_jpg.rf.6491f4dfcb1c955aea203600726d17e1.jpg,1,LicensePlate,177,308,74.146,41.861,640,640,license_plate
kaggle_plate_license_recognition,7uiom7ezxcoa1_jpg,train,7uiom7ezxcoa1_jpg.rf.b484d4217fa7ebd08391bea8d660cc00.jpg,1,LicensePlate,174,284,80.763,47.735,640,640,license_plate
kaggle_plate_license_recognition,841e71je61ha1_jpg,train,841e71je61ha1_jpg.rf.6f0c2b666c0117dd9837e9b43fb7f185.jpg,1,LicensePlate,294,408,100.504,68.226,640,640,license_plate
kaggle_plate_license_recognition,841e71je61ha1_jpg,train,841e71je61ha1_jpg.rf.d45247a10dc6a0d84061165e94284f4b.jpg,1,LicensePlate,312,393,110.531,85.151,640,640,license_plate
kaggle_plate_license_recognition,8i4tjjo711aa1_jpg,train,8i4tjjo711aa1_jpg.rf.004a4953e5f74d93227d82c1564240a1.jpg,1,LicensePlate,239,331,68.24,46.18,640,640,license_plate
kaggle_plate_license_recognition,8p0bc3skp0aa1_jpg,train,8p0bc3skp0aa1_jpg.rf.5df12e58214fbb5d3facb5ea6f0ff9ca.jpg,1,LicensePlate,147,194,384.624,312.753,640,640,license_plate
kaggle_plate_license_recognition,8p0bc3skp0aa1_jpg,train,8p0bc3skp0aa1_jpg.rf.6f6d20b51acabcef373318da612606b4.jpg,1,LicensePlate,164,213,359.747,266.789,640,640,license_plate
kaggle_plate_license_recognition,8p0bc3skp0aa1_jpg,train,8p0bc3skp0aa1_jpg.rf.7793372d3eb0d2259abbdeb4cb1aeb9f.jpg,1,LicensePlate,175,225,342.06,238.335,640,640,license_plate
kaggle_plate_license_recognition,98f9pszw8mfa1_jpg,valid,98f9pszw8mfa1_jpg.rf.0847954bb7ef85b779f7dbb4d4aa2a79.jpg,1,LicensePlate,265,494,124.41,71.112,640,640,license_plate
kaggle_plate_license_recognition,98f9pszw8mfa1_jpg,train,98f9pszw8mfa1_jpg.rf.526f1d3f4a2d90fb4e7ec5a130121c52.jpg,1,LicensePlate,257,492,126.501,75.16,640,640,license_plate
kaggle_plate_license_recognition,98f9pszw8mfa1_jpg,train,98f9pszw8mfa1_jpg.rf.865dbcd16b968914dd7005e349ccb025.jpg,1,LicensePlate,281,492,121.885,70.617,640,640,license_plate
kaggle_plate_license_recognition,98fzhwj5xuga1_jpg,train,98fzhwj5xuga1_jpg.rf.3ab97d505a495755339634199588fdaf.jpg,1,LicensePlate,256,303,144.28,61.555,640,640,license_plate
kaggle_plate_license_recognition,98fzhwj5xuga1_jpg,train,98fzhwj5xuga1_jpg.rf.4087dccb0aa076ca4ec1070f606061e5.jpg,1,LicensePlate,257,299,143.424,67.771,640,640,license_plate
kaggle_plate_license_recognition,9PMmNr8ktgb3IEgxVivgI2pEQtcxZC89Fh3K1vtC_0c_jpg,valid,9PMmNr8ktgb3IEgxVivgI2pEQtcxZC89Fh3K1vtC_0c_jpg.rf.9833b7e748322d656707ce134afdec7e.jpg,1,LicensePlate,247,262,239.662,175.603,640,640,license_plate
kaggle_plate_license_recognition,9PMmNr8ktgb3IEgxVivgI2pEQtcxZC89Fh3K1vtC_0c_jpg,train,9PMmNr8ktgb3IEgxVivgI2pEQtcxZC89Fh3K1vtC_0c_jpg.rf.cb123fbda33ee5947fc26147bebf69e6.jpg,1,LicensePlate,266,266,213.73,160.267,640,640,license_plate
kaggle_plate_license_recognition,9PMmNr8ktgb3IEgxVivgI2pEQtcxZC89Fh3K1vtC_0c_jpg,train,9PMmNr8ktgb3IEgxVivgI2pEQtcxZC89Fh3K1vtC_0c_jpg.rf.edc55692788015d7761e0fecdac797c6.jpg,1,LicensePlate,266,266,213.73,160.267,640,640,license_plate
kaggle_plate_license_recognition,9ch9quykckma1_jpg,train,9ch9quykckma1_jpg.rf.47d95d1c883b9a24129df8fe801ef939.jpg,1,LicensePlate,306,281,85.833,68.135,640,640,license_plate
kaggle_plate_license_recognition,9ch9quykckma1_jpg,train,9ch9quykckma1_jpg.rf.8fa85b4557a7c3e286657e8967a9c8a2.jpg,1,LicensePlate,306,281,86.315,69.181,640,640,license_plate
kaggle_plate_license_recognition,9g6i438tozna1_jpg,train,9g6i438tozna1_jpg.rf.6c34c7403e7a3a480abb4fc1fdfc18a7.jpg,1,LicensePlate,286,339,83.19,57.853,640,640,license_plate
kaggle_plate_license_recognition,9g9vn1b40nia1_jpg,test,9g9vn1b40nia1_jpg.rf.4c2f1aa5b742ac79bfd41fb6dc18ebec.jpg,1,LicensePlate,152,57,334.347,330.033,640,640,license_plate
kaggle_plate_license_recognition,9lncbz9bs9na1_jpg,train,9lncbz9bs9na1_jpg.rf.356323828e88e670960b9dd2bc153c26.jpg,1,LicensePlate,280,319,100.459,70.844,640,640,license_plate
kaggle_plate_license_recognition,9lncbz9bs9na1_jpg,train,9lncbz9bs9na1_jpg.rf.c2d06d38e0f99e2a90a71c43e3947c4b.jpg,1,LicensePlate,281,316,104.205,76.964,640,640,license_plate
kaggle_plate_license_recognition,9m7dlurztfka1_jpg,train,9m7dlurztfka1_jpg.rf.7d4d891395111952cb0eda30db5ddb15.jpg,1,LicensePlate,216,316,158.41,120.912,640,640,license_plate
kaggle_plate_license_recognition,9rwm68xu3yea1_jpg,valid,9rwm68xu3yea1_jpg.rf.98b05910d01eab15b59882a5d3ef66ea.jpg,1,LicensePlate,177,195,224.984,179.152,640,640,license_plate
kaggle_plate_license_recognition,9rwm68xu3yea1_jpg,valid,9rwm68xu3yea1_jpg.rf.c9cfb8257f048b394fb7e5de935df100.jpg,1,LicensePlate,196,202,200.173,160.398,640,640,license_plate
kaggle_plate_license_recognition,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg,train,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg.rf.0543efbfcb77943916653e7f59978446.jpg,1,LicensePlate,283,298,87.675,70.461,640,640,license_plate
kaggle_plate_license_recognition,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg,train,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg.rf.62c08bd3cf4330763910947b28feff23.jpg,1,LicensePlate,281,300,77.597,68.552,640,640,license_plate
kaggle_plate_license_recognition,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg,train,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg.rf.be609824dfd5da52f8de32b1877488bc.jpg,1,LicensePlate,280,299,79.0,70.77,640,640,license_plate
kaggle_plate_license_recognition,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg,valid,AEhiGiHQyHb5ywHMufVfafn7M508v_8Yfnsy_c_F9vo_jpg.rf.cc056600ef47c7df3cb8d1a2477fcaa4.jpg,1,LicensePlate,285,306,77.61,56.787,640,640,license_plate
kaggle_plate_license_recognition,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg,train,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg.rf.4ef1b91afcf6892141420873d82383ae.jpg,1,LicensePlate,315,411,114.971,77.069,640,640,license_plate
kaggle_plate_license_recognition,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg,train,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg.rf.622da3dfb8cc177eb8df940ae662218e.jpg,1,LicensePlate,285,427,110.418,62.528,640,640,license_plate
kaggle_plate_license_recognition,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg,train,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg.rf.679c464c460a029c8f4439fcc8f444bd.jpg,1,LicensePlate,300,424,108.873,63.156,640,640,license_plate
kaggle_plate_license_recognition,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg,train,BJU0Td3ImLhLin6z3eKfKIoa0SjrPoG8C9wlJu8n5WM_jpg.rf.ba8fcce7464bc3c10abb61e8768c5511.jpg,1,LicensePlate,290,428,108.54,58.899,640,640,license_plate
kaggle_plate_license_recognition,DALL-E-2023-05-21-18-48-23_png_jpg,train,DALL-E-2023-05-21-18-48-23_png_jpg.rf.64a3e352bc7abf8e718f443a7f7f0824.jpg,1,LicensePlate,198,293,296.97,133.853,640,640,license_plate
kaggle_plate_license_recognition,DALL-E-2023-05-21-18-48-35_png_jpg,train,DALL-E-2023-05-21-18-48-35_png_jpg.rf.56cd9b61841364ce89d3bad031a7744c.jpg,1,LicensePlate,180,270,296.875,76.875,640,640,license_plate
kaggle_plate_license_recognition,Es34KjRd9-FzsN5lftfNAq2kJfaZsnKFGrKVswvP3dU_jpg,train,Es34KjRd9-FzsN5lftfNAq2kJfaZsnKFGrKVswvP3dU_jpg.rf.acf1307c2a665761a8dc9d3a4fb2f798.jpg,1,LicensePlate,263,297,118.264,90.119,640,640,license_plate
kaggle_plate_license_recognition,IMG_0852_jpg,train,IMG_0852_jpg.rf.f65a6c4b3fb68a6c305acfff2765fe15.jpg,1,LicensePlate,519,355,20.635,18.413,640,640,license_plate
kaggle_plate_license_recognition,IMG_0862_jpg,test,IMG_0862_jpg.rf.5f6d6f83e024adc017b26ad5a6c26e95.jpg,1,LicensePlate,442,420,76.19,61.905,640,640,license_plate
kaggle_plate_license_recognition,ITbrHXGkkzaOSsNJwFxm0Lk-OAiTUxsq1LdRgbnpPJE_jpg,test,ITbrHXGkkzaOSsNJwFxm0Lk-OAiTUxsq1LdRgbnpPJE_jpg.rf.29c07b369c05ad467168c38e310a2971.jpg,1,LicensePlate,320,177,95.13,115.693,640,640,license_plate
kaggle_plate_license_recognition,ITbrHXGkkzaOSsNJwFxm0Lk-OAiTUxsq1LdRgbnpPJE_jpg,train,ITbrHXGkkzaOSsNJwFxm0Lk-OAiTUxsq1LdRgbnpPJE_jpg.rf.6277eb9b18932224b267b63f2e4693ed.jpg,1,LicensePlate,320,177,95.13,115.693,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-20-at-1-09-03-PM_png_jpg,valid,Screenshot-2023-05-20-at-1-09-03-PM_png_jpg.rf.06b8394f40946332f15447d1849bfa32.jpg,1,LicensePlate,503,357,52.706,87.216,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-38-PM_png_jpg,train,Screenshot-2023-05-21-at-6-38-38-PM_png_jpg.rf.91bb588043eea922a426d226de5ddce4.jpg,1,LicensePlate,391,377,103.01,46.889,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-38-PM_png_jpg,train,Screenshot-2023-05-21-at-6-38-38-PM_png_jpg.rf.91bb588043eea922a426d226de5ddce4.jpg,2,LicensePlate,122,342,91.565,37.841,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg,train,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg.rf.89244f026d09ec9e79858ac1851b0ea4.jpg,1,LicensePlate,323,407,36.617,23.613,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg,train,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg.rf.89244f026d09ec9e79858ac1851b0ea4.jpg,2,LicensePlate,156,325,27.71,17.386,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg,train,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg.rf.89244f026d09ec9e79858ac1851b0ea4.jpg,3,LicensePlate,37,282,23.19,15.271,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg,valid,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg.rf.911302766002a8505b00dc9c45c51946.jpg,1,LicensePlate,335,404,34.97,20.444,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg,valid,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg.rf.911302766002a8505b00dc9c45c51946.jpg,2,LicensePlate,159,345,27.305,14.222,640,640,license_plate
kaggle_plate_license_recognition,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg,valid,Screenshot-2023-05-21-at-6-38-50-PM_png_jpg.rf.911302766002a8505b00dc9c45c51946.jpg,3,LicensePlate,34,316,23.952,12.444,640,640,license_plate
kaggle_plate_license_recognition,WhatsApp-Image-2023-02-05-at-11-35-12-AM-2-_jpeg_jpg,train,WhatsApp-Image-2023-02-05-at-11-35-12-AM-2-_jpeg_jpg.rf.715377cf9de35df39b15f34e5727dce3.jpg,1,LicensePlate,421,402,133.333,113.333,640,640,license_plate
kaggle_plate_license_recognition,WhatsApp-Image-2023-02-05-at-11-35-14-AM_jpeg_jpg,train,WhatsApp-Image-2023-02-05-at-11-35-14-AM_jpeg_jpg.rf.90de6f0ba6ac17d7979f714a878baef7.jpg,1,LicensePlate,267,421,102.0,39.0,640,640,license_plate
kaggle_plate_license_recognition,WhatsApp-Image-2023-02-05-at-11-35-20-AM_jpeg_jpg,train,WhatsApp-Image-2023-02-05-at-11-35-20-AM_jpeg_jpg.rf.3d4c80ff004772aa26c8ce8bbf520255.jpg,1,LicensePlate,193,195,181.0,154.0,640,640,license_plate
kaggle_plate_license_recognition,WhatsApp-Image-2023-02-05-at-11-35-31-AM-1-_jpeg_jpg,train,WhatsApp-Image-2023-02-05-at-11-35-31-AM-1-_jpeg_jpg.rf.5cbeb8ce31074f8976465b956572032a.jpg,1,LicensePlate,220,378,162.0,74.0,640,640,license_plate
kaggle_plate_license_recognition,abdbrtbzozna1_jpg,train,abdbrtbzozna1_jpg.rf.7fcd8a3a9ddec2dd27de09f6151f19d1.jpg,1,LicensePlate,258,214,69.26,48.827,640,640,license_plate
kaggle_plate_license_recognition,abdbrtbzozna1_jpg,train,abdbrtbzozna1_jpg.rf.af5a41963ec515548bf62cb25faf317a.jpg,1,LicensePlate,254,215,70.522,48.67,640,640,license_plate
