source_dataset,source_split,image_id,source_image_name,source_label_name,source_image_path,source_label_path,image_width,image_height,plate_instance_count,clip_required_box_count,non_clippable_box_count,max_overshoot,real_synthetic,is_negative,canonical_class,ImageID,LocalKaggleSplit,LocalFileName,OpenImagesSplit,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,SourceMetadataURL,_source_csv
open_images_v7,val,859ee88b98270960,859ee88b98270960.jpg,859ee88b98270960.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/859ee88b98270960.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/859ee88b98270960.txt,719,1024,1,1,0,0.000865726703755218,REAL,False,license_plate,859ee88b98270960,val,859ee88b98270960.jpg,train,https://farm1.staticflickr.com/8598/15992841873_9dd8b195e1_o.jpg,https://www.flickr.com/photos/x1brett/15992841873,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/x1brett/,brett jordan,Brecon,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,85aa1d8d7ff6c3d2,85aa1d8d7ff6c3d2.jpg,85aa1d8d7ff6c3d2.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/85aa1d8d7ff6c3d2.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/85aa1d8d7ff6c3d2.txt,1024,767,3,0,0,0.0,REAL,False,license_plate,85aa1d8d7ff6c3d2,val,85aa1d8d7ff6c3d2.jpg,train,https://farm3.staticflickr.com/7132/7759928054_508be90d17_o.jpg,https://www.flickr.com/photos/didbygraham/7759928054,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Plymouth Citybus 092 WA56OZS,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,85d9e00868620715,85d9e00868620715.jpg,85d9e00868620715.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/85d9e00868620715.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/85d9e00868620715.txt,1024,766,3,0,0,0.0,REAL,False,license_plate,85d9e00868620715,val,85d9e00868620715.jpg,train,https://farm6.staticflickr.com/8162/7640299346_16fcaa06e6_o.jpg,https://www.flickr.com/photos/clotee_allochuku/7640299346,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/clotee_allochuku/,Clotee Allochuku,The Bay Bridge Toll Booth,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,85e6087e6014fffc,85e6087e6014fffc.jpg,85e6087e6014fffc.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/85e6087e6014fffc.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/85e6087e6014fffc.txt,1024,621,1,0,0,0.0,REAL,False,license_plate,85e6087e6014fffc,val,85e6087e6014fffc.jpg,train,https://c5.staticflickr.com/4/3108/2594908464_d1d2150075_o.jpg,https://www.flickr.com/photos/thomasrdororg/2594908464/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/thomasrdororg/,Tom Reynolds,Ford Falcon FG,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,863ad8e738a2d875,863ad8e738a2d875.jpg,863ad8e738a2d875.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/863ad8e738a2d875.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/863ad8e738a2d875.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,863ad8e738a2d875,val,863ad8e738a2d875.jpg,train,https://farm6.staticflickr.com/5013/5531716757_59b0e722b4_o.jpg,https://www.flickr.com/photos/roomush/5531716757,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/roomush/,rOOmUSh,3232366,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8687cf1e516a3aad,8687cf1e516a3aad.jpg,8687cf1e516a3aad.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8687cf1e516a3aad.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8687cf1e516a3aad.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,8687cf1e516a3aad,val,8687cf1e516a3aad.jpg,train,https://c6.staticflickr.com/9/8101/8625055149_93eb67fa9f_o.jpg,https://www.flickr.com/photos/8058098@N07/8625055149,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 530d Touring M Sport F11,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,868998096347fa74,868998096347fa74.jpg,868998096347fa74.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/868998096347fa74.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/868998096347fa74.txt,1024,668,2,0,0,0.0,REAL,False,license_plate,868998096347fa74,val,868998096347fa74.jpg,train,https://farm5.staticflickr.com/1054/4604860479_20a6a4d46b_o.jpg,https://www.flickr.com/photos/cbnsp/4604860479,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/cbnsp/,Milton Jung,Carro oficial sem placa,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,86e6b0239289bf63,86e6b0239289bf63.jpg,86e6b0239289bf63.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/86e6b0239289bf63.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/86e6b0239289bf63.txt,1024,819,2,0,0,0.0,REAL,False,license_plate,86e6b0239289bf63,val,86e6b0239289bf63.jpg,train,https://farm4.staticflickr.com/3262/2480908260_c893f7bc20_o.jpg,https://www.flickr.com/photos/crazytales562/2480908260,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/crazytales562/,Chris Chan,Student driver,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8702e60a956f472d,8702e60a956f472d.jpg,8702e60a956f472d.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8702e60a956f472d.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8702e60a956f472d.txt,1024,681,1,0,0,0.0,REAL,False,license_plate,8702e60a956f472d,val,8702e60a956f472d.jpg,train,https://c6.staticflickr.com/9/8177/8030434711_e907d7df6a_o.jpg,https://www.flickr.com/photos/chrisandlin/8030434711,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/chrisandlin/,Chris Reed,Untitled,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,87409d3912debfbf,87409d3912debfbf.jpg,87409d3912debfbf.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/87409d3912debfbf.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/87409d3912debfbf.txt,683,1024,1,0,0,0.0,REAL,False,license_plate,87409d3912debfbf,val,87409d3912debfbf.jpg,train,https://c8.staticflickr.com/8/7071/7313719482_5863b72f1e_o.jpg,https://www.flickr.com/photos/renaud-camus/7313719482,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/renaud-camus/,Renaud Camus,"Le Jour ni l’Heure 0158 : Institut français de Londres, 15-17 Queensberry Place, 1939, Patrice Bonnet arch., 1879-1964, jeudi 12 avril 2012, 11:15:53",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,879035ab9d7df071,879035ab9d7df071.jpg,879035ab9d7df071.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/879035ab9d7df071.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/879035ab9d7df071.txt,1024,683,1,1,0,0.0007031249999999989,REAL,False,license_plate,879035ab9d7df071,val,879035ab9d7df071.jpg,train,https://farm2.staticflickr.com/3885/14522071372_6a1f3cae7d_o.jpg,https://www.flickr.com/photos/jseita/14522071372,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jseita/,Jun Seita,VW (JPEG direct),https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,87a5f3180c089992,87a5f3180c089992.jpg,87a5f3180c089992.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/87a5f3180c089992.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/87a5f3180c089992.txt,1024,683,1,1,0,0.0008795849194729033,REAL,False,license_plate,87a5f3180c089992,val,87a5f3180c089992.jpg,train,https://farm3.staticflickr.com/3774/10605900826_ca1a1f4f1f_o.jpg,https://www.flickr.com/photos/goosmurf/10605900826,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/goosmurf/,Yun Huang Yong,ASS Installation & Sales,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,87c7f10cc3e26851,87c7f10cc3e26851.jpg,87c7f10cc3e26851.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/87c7f10cc3e26851.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/87c7f10cc3e26851.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,87c7f10cc3e26851,val,87c7f10cc3e26851.jpg,train,https://farm2.staticflickr.com/3694/13766943534_1193d4d2ac_o.jpg,https://www.flickr.com/photos/8058098@N07/13766943534,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 325i E90,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,87f408f16c896559,87f408f16c896559.jpg,87f408f16c896559.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/87f408f16c896559.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/87f408f16c896559.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,87f408f16c896559,val,87f408f16c896559.jpg,train,https://c2.staticflickr.com/4/3802/8759854801_76e3973427_o.jpg,https://www.flickr.com/photos/eurritimia/8759854801,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/eurritimia/,Eurritimia,Espelho,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8805768cafea8902,8805768cafea8902.jpg,8805768cafea8902.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8805768cafea8902.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8805768cafea8902.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,8805768cafea8902,val,8805768cafea8902.jpg,train,https://farm3.staticflickr.com/1292/4690263461_cea7c66e95_o.jpg,https://www.flickr.com/photos/special-fx/4690263461,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/special-fx/,Highway Patrol Images,BN 203,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,884d68a4191081d3,884d68a4191081d3.jpg,884d68a4191081d3.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/884d68a4191081d3.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/884d68a4191081d3.txt,765,1024,1,0,0,0.0,REAL,False,license_plate,884d68a4191081d3,val,884d68a4191081d3.jpg,train,https://farm4.staticflickr.com/8364/8315872279_c857875bc2_o.jpg,https://www.flickr.com/photos/bourbois/8315872279,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bourbois/,Abel Bourbois,Holiday Lights,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,88aea056d5d00212,88aea056d5d00212.jpg,88aea056d5d00212.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/88aea056d5d00212.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/88aea056d5d00212.txt,1024,683,2,0,0,0.0,REAL,False,license_plate,88aea056d5d00212,val,88aea056d5d00212.jpg,train,https://farm3.staticflickr.com/2813/8764703401_1d678397a1_o.jpg,https://www.flickr.com/photos/bwintersperger/8764703401,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bwintersperger/,Bernhard Wintersperger,IMG_1822,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,88bce92e47909b0f,88bce92e47909b0f.jpg,88bce92e47909b0f.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/88bce92e47909b0f.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/88bce92e47909b0f.txt,1024,819,2,0,0,0.0,REAL,False,license_plate,88bce92e47909b0f,val,88bce92e47909b0f.jpg,train,https://c8.staticflickr.com/1/114/299394319_ea0fb851fb_o.jpg,https://www.flickr.com/photos/azugaldia/299394319,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/azugaldia/,Antonio Zugaldia,Photo003,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,88bfbbc5777d3586,88bfbbc5777d3586.jpg,88bfbbc5777d3586.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/88bfbbc5777d3586.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/88bfbbc5777d3586.txt,1024,686,1,0,0,0.0,REAL,False,license_plate,88bfbbc5777d3586,val,88bfbbc5777d3586.jpg,train,https://farm7.staticflickr.com/4150/5034148480_8c321eace6_o.jpg,https://www.flickr.com/photos/richard-a/5034148480,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/richard-a/,Richard Andrianto,Fit Aria / City,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,892601232994ed3b,892601232994ed3b.jpg,892601232994ed3b.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/892601232994ed3b.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/892601232994ed3b.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,892601232994ed3b,val,892601232994ed3b.jpg,train,https://c4.staticflickr.com/8/7187/6918333615_f7186a07ff_o.jpg,https://www.flickr.com/photos/didbygraham/6918333615,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Plymouth Citybus 060 WJ52GNY,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,897e2a57af50208e,897e2a57af50208e.jpg,897e2a57af50208e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/897e2a57af50208e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/897e2a57af50208e.txt,1024,836,1,0,0,0.0,REAL,False,license_plate,897e2a57af50208e,val,897e2a57af50208e.jpg,train,https://c7.staticflickr.com/5/4148/5210780497_7614976215_o.jpg,https://www.flickr.com/photos/55391407@N03/5210780497,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/55391407@N03/,M 93: „Dein Nordrhein-Westfalen“,BMW 730d (E65) Facelift rear-1 20100718,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,89ff361f69e9682f,89ff361f69e9682f.jpg,89ff361f69e9682f.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/89ff361f69e9682f.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/89ff361f69e9682f.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,89ff361f69e9682f,val,89ff361f69e9682f.jpg,train,https://c8.staticflickr.com/9/8114/8693134516_a29ed53d3a_o.jpg,https://www.flickr.com/photos/bedworth/8693134516,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bedworth/,Mathew Bedworth,Shaun's Vauxhall Nova Saloon,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8a1ab3f0d013112f,8a1ab3f0d013112f.jpg,8a1ab3f0d013112f.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8a1ab3f0d013112f.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8a1ab3f0d013112f.txt,1024,762,2,0,0,0.0,REAL,False,license_plate,8a1ab3f0d013112f,val,8a1ab3f0d013112f.jpg,train,https://c8.staticflickr.com/5/4081/4767866750_2aa04bfd74_o.jpg,https://www.flickr.com/photos/bootbearwdc/4767866750,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bootbearwdc/,David,Untitled,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8a1dfbfdbff02d86,8a1dfbfdbff02d86.jpg,8a1dfbfdbff02d86.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8a1dfbfdbff02d86.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8a1dfbfdbff02d86.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,8a1dfbfdbff02d86,val,8a1dfbfdbff02d86.jpg,train,https://farm7.staticflickr.com/142/394061422_c13c4c869d_o.jpg,https://www.flickr.com/photos/kyletaylor/394061422,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kyletaylor/,Kyle Taylor,Rickshaw Line-up B&W,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8a83d622c01f6f7e,8a83d622c01f6f7e.jpg,8a83d622c01f6f7e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8a83d622c01f6f7e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8a83d622c01f6f7e.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,8a83d622c01f6f7e,val,8a83d622c01f6f7e.jpg,train,https://c7.staticflickr.com/6/5503/9598822918_7249639497_o.jpg,https://www.flickr.com/photos/50415738@N04/9598822918,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/50415738@N04/,sv1ambo,1959 Holden FC sedan taxi - Yellow Cab Co.,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b3564168e4394d1,8b3564168e4394d1.jpg,8b3564168e4394d1.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b3564168e4394d1.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b3564168e4394d1.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,8b3564168e4394d1,val,8b3564168e4394d1.jpg,train,https://farm2.staticflickr.com/28/53152420_95b941c475_o.jpg,https://www.flickr.com/photos/59195512@N00/53152420/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/59195512@N00/,THX0477,old barn?,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b3fa187571f5aee,8b3fa187571f5aee.jpg,8b3fa187571f5aee.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b3fa187571f5aee.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b3fa187571f5aee.txt,768,1024,1,0,0,0.0,REAL,False,license_plate,8b3fa187571f5aee,val,8b3fa187571f5aee.jpg,train,https://c7.staticflickr.com/3/2397/1858547436_beb0a86b06_o.jpg,https://www.flickr.com/photos/slava/1858547436,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/slava/,Slava,Crack is Whack,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b4adf2847c0a784,8b4adf2847c0a784.jpg,8b4adf2847c0a784.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b4adf2847c0a784.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b4adf2847c0a784.txt,1024,577,4,0,0,0.0,REAL,False,license_plate,8b4adf2847c0a784,val,8b4adf2847c0a784.jpg,train,https://farm5.staticflickr.com/8249/8593753496_1a7d1d460f_o.jpg,https://www.flickr.com/photos/nationformarriage/8593753496/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nationformarriage/,National Organization for Marriage,Marching to the Supreme Court,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b544fc96006ce72,8b544fc96006ce72.jpg,8b544fc96006ce72.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b544fc96006ce72.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b544fc96006ce72.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,8b544fc96006ce72,val,8b544fc96006ce72.jpg,train,https://farm3.staticflickr.com/3846/14827830617_f40ce8706e_o.jpg,https://www.flickr.com/photos/78428166@N00/14827830617,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/78428166@N00/,Tony Alter,Virginia Vanity Plate,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b72c7f0f17fe262,8b72c7f0f17fe262.jpg,8b72c7f0f17fe262.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b72c7f0f17fe262.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b72c7f0f17fe262.txt,1024,654,1,0,0,0.0,REAL,False,license_plate,8b72c7f0f17fe262,val,8b72c7f0f17fe262.jpg,train,https://farm3.staticflickr.com/8288/7779763910_24223be410_o.jpg,https://www.flickr.com/photos/mpetrucho/7779763910,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mpetrucho/,Petr Magera,SEAT Leon 1.4 TSI MT,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b7fd72e7f9e0a81,8b7fd72e7f9e0a81.jpg,8b7fd72e7f9e0a81.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b7fd72e7f9e0a81.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b7fd72e7f9e0a81.txt,1024,683,19,1,0,0.0002343750000000002,REAL,False,license_plate,8b7fd72e7f9e0a81,val,8b7fd72e7f9e0a81.jpg,train,https://farm2.staticflickr.com/3804/13565214074_8b306c31be_o.jpg,https://www.flickr.com/photos/governosp/13565214074,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/governosp/,Governo do Estado de São Paulo,Alckmin durante entrega de viaturas para as polícias Civil e Militar para a Capital e Grande São Paulo.,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b816de3adf115e0,8b816de3adf115e0.jpg,8b816de3adf115e0.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b816de3adf115e0.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b816de3adf115e0.txt,1024,768,3,0,0,0.0,REAL,False,license_plate,8b816de3adf115e0,val,8b816de3adf115e0.jpg,train,https://farm1.staticflickr.com/2891/10637403774_d9909a82f6_o.jpg,https://www.flickr.com/photos/tahini/10637403774,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/tahini/,Mr Thinktank,DSCI6620,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,val,8b8f6649331fb135,8b8f6649331fb135.jpg,8b8f6649331fb135.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/val/8b8f6649331fb135.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/val/8b8f6649331fb135.txt,1024,683,1,0,0,0.0,REAL,False,license_plate,8b8f6649331fb135,val,8b8f6649331fb135.jpg,train,https://farm6.staticflickr.com/8512/8519959394_fe9029f762_o.jpg,https://www.flickr.com/photos/degu_andre/8519959394,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/degu_andre/,André Gustavo Stumpf,BPMA,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
