source_group,variant_index,variant_count,split,filename,plate_instance_count,review_status
afbbe6f624f39b852_jpg,2,2,train,afbbe6f624f39b852_jpg.rf.4169cd3b05cb261e3da7cc49b6ce4a55.jpg,1,reject_plate_or_ocr_crop
afd720e54c3e2326_jpg,1,1,valid,afd720e54c3e2326_jpg.rf.87813371a53294aced652488692604d7.jpg,1,reject_plate_or_ocr_crop
aiftcg78bhla1_jpg,1,3,train,aiftcg78bhla1_jpg.rf.b61eef1eed81a4ee1740849386213dc5.jpg,1,accepted_training_positive
aiftcg78bhla1_jpg,2,3,train,aiftcg78bhla1_jpg.rf.cc12c21ec4345a290c5fce17a89abd5b.jpg,1,accepted_training_positive
aiftcg78bhla1_jpg,3,3,valid,aiftcg78bhla1_jpg.rf.e2a7de897f4264531c2a26c13a8b855e.jpg,1,accepted_training_positive
apk5vt2kruja1_jpg,1,2,train,apk5vt2kruja1_jpg.rf.72b2ceb59dd10360d8f7cb3cc2584a3a.jpg,1,accepted_training_positive
apk5vt2kruja1_jpg,2,2,train,apk5vt2kruja1_jpg.rf.772b33020c2f538175fb31b8a218ebde.jpg,1,accepted_training_positive
as3jwwbrznma1_jpg,1,1,train,as3jwwbrznma1_jpg.rf.75492678715d783e308e7dd87a1d5c9c.jpg,1,accepted_training_positive
azmh6nw3dnoa1_jpg,1,2,train,azmh6nw3dnoa1_jpg.rf.6810a8e69f7e9885b455720fc45e0247.jpg,3,reject_mosaic_collage
azmh6nw3dnoa1_jpg,2,2,valid,azmh6nw3dnoa1_jpg.rf.8857146b1e2284c27b95864c5b08a42c.jpg,1,accepted_training_positive
b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg,1,5,train,b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg.rf.0443bf12f52fe7f402f6f187b9c64e99.jpg,1,accepted_training_positive
b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg,2,5,train,b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg.rf.1d57943a8a23c16979fe95d7055537c8.jpg,1,accepted_training_positive
b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg,3,5,train,b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg.rf.b7fca96a22edb79c2f56f30df31716e2.jpg,1,accepted_training_positive
b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg,4,5,train,b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg.rf.c0125ad5bcbbf321c5b39911742d70be.jpg,4,reject_mosaic_collage
b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg,5,5,valid,b-yRIwkM0VqCfp1-xVypTfqD8aOnDn0OIybZalLFrjY_jpg.rf.7ba9af249e4d5f5f786622d6be1e0c78.jpg,1,accepted_training_positive
b08c4c2c305671db_jpg,1,1,valid,b08c4c2c305671db_jpg.rf.f8bd2c961ebe2cb9ae14795d41e1420d.jpg,1,reject_plate_or_ocr_crop
b0c41acc7a394bfa_jpg,1,1,train,b0c41acc7a394bfa_jpg.rf.e7aad9348a0ecdae62733ce87dfe4136.jpg,1,reject_plate_or_ocr_crop
b1610b49fdc8767a2_jpg,1,2,valid,b1610b49fdc8767a2_jpg.rf.6becea17ea3e7e73e808ceda18e9c132.jpg,1,reject_plate_or_ocr_crop
b1610b49fdc8767a2_jpg,2,2,valid,b1610b49fdc8767a2_jpg.rf.c697d538b2092882a84d097610d3ad6f.jpg,1,reject_plate_or_ocr_crop
b23a04d744492ef52_jpg,1,3,train,b23a04d744492ef52_jpg.rf.2210a5bb6d2a387758b2a148f4f1d482.jpg,1,reject_plate_or_ocr_crop
b23a04d744492ef52_jpg,2,3,train,b23a04d744492ef52_jpg.rf.512c3f5db9d0b1d0fc7720d14b2a7ed4.jpg,1,reject_plate_or_ocr_crop
b23a04d744492ef52_jpg,3,3,train,b23a04d744492ef52_jpg.rf.75e6fad1a1fa6e0a36fe48992d7e570e.jpg,1,reject_plate_or_ocr_crop
b2a3c436142b3611_jpg,1,1,test,b2a3c436142b3611_jpg.rf.37fec6234da709589a62d8bea99fbc25.jpg,1,reject_plate_or_ocr_crop
b3d07c8d779ad43d_jpg,1,1,train,b3d07c8d779ad43d_jpg.rf.aa12f8fd03347dd29c8b772dba34a29e.jpg,1,reject_plate_or_ocr_crop
b40f4d82ca6330f8_jpg,1,1,test,b40f4d82ca6330f8_jpg.rf.888d99972b8d824e420b6b89e9459118.jpg,1,reject_plate_or_ocr_crop
b43d5dca6c34a04b_jpg,1,1,test,b43d5dca6c34a04b_jpg.rf.2dedbd08ecb7b1c20873af96738138f8.jpg,1,reject_plate_or_ocr_crop
b4d61d43595ded8c2_jpg,1,1,test,b4d61d43595ded8c2_jpg.rf.bf7a355dad587f7b4b5914b7f2d30756.jpg,1,reject_plate_or_ocr_crop
b4ff041bf0fad2c83_jpg,1,3,test,b4ff041bf0fad2c83_jpg.rf.b60bfe00a086a65685b0b54144fcda62.jpg,1,reject_plate_or_ocr_crop
b4ff041bf0fad2c83_jpg,2,3,train,b4ff041bf0fad2c83_jpg.rf.dede0900ab528a2b1a3162a43d85b53c.jpg,1,reject_plate_or_ocr_crop
b4ff041bf0fad2c83_jpg,3,3,train,b4ff041bf0fad2c83_jpg.rf.ef7c64b46a007171b857ca052ff3acdd.jpg,1,reject_plate_or_ocr_crop
b5ef12e23a666657_jpg,1,1,valid,b5ef12e23a666657_jpg.rf.1811469ec967de12ffb90a9eaa7beada.jpg,1,reject_plate_or_ocr_crop
b77sey1ok0la1_jpg,1,3,test,b77sey1ok0la1_jpg.rf.9d14d64138fa5a5521673983441cc302.jpg,1,accepted_training_positive
b77sey1ok0la1_jpg,2,3,test,b77sey1ok0la1_jpg.rf.c72dd2626ad30a95fe9e8ac73ebcb063.jpg,1,accepted_training_positive
b77sey1ok0la1_jpg,3,3,valid,b77sey1ok0la1_jpg.rf.857f4914118be7c9e6b6cbce05a2acb0.jpg,1,accepted_training_positive
b7cab2fe9e66f04a_jpg,1,1,train,b7cab2fe9e66f04a_jpg.rf.072525f426d2315440d1c1081bf17918.jpg,1,reject_plate_or_ocr_crop
b9721fa92b8696f22_jpg,1,1,test,b9721fa92b8696f22_jpg.rf.3391d32bf0f0ecbd76d94a7a8f0e29ce.jpg,1,reject_plate_or_ocr_crop
b9be85896efe2608_jpg,1,1,train,b9be85896efe2608_jpg.rf.4b8d62ba9ee2158189c94082bdfad998.jpg,1,reject_plate_or_ocr_crop
b9f5b9acf1777acf_jpg,1,1,valid,b9f5b9acf1777acf_jpg.rf.d3f047b7a41a780ede45664664ae7de8.jpg,1,reject_plate_or_ocr_crop
b9qxp3qy22oa1_jpg,1,1,valid,b9qxp3qy22oa1_jpg.rf.e016365cac2b6c87cce8cf8d57bc63b7.jpg,4,reject_mosaic_collage
bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg,1,4,test,bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg.rf.9b48d79974ca06278e444f5237dfb47b.jpg,1,accepted_training_positive
bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg,2,4,train,bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg.rf.1a3b25ce4d05216f7951730e1c65f892.jpg,1,accepted_training_positive
bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg,3,4,train,bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg.rf.542c60159e018a05a65392c0c750501f.jpg,1,accepted_training_positive
bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg,4,4,valid,bOJQcPksQsqb0ETniS3WMONIpi_2FyogetzOynurX9s_jpg.rf.8362e96258fede246bbfe08a4f0bcc7b.jpg,1,accepted_training_positive
ba5b5de2698f6e712_jpg,1,2,train,ba5b5de2698f6e712_jpg.rf.14be189ab46b33df13cce596d30ac33c.jpg,1,reject_plate_or_ocr_crop
ba5b5de2698f6e712_jpg,2,2,valid,ba5b5de2698f6e712_jpg.rf.cb505612abed582bd5fe1646d076808f.jpg,1,reject_plate_or_ocr_crop
ba822ee2631f660e_jpg,1,1,train,ba822ee2631f660e_jpg.rf.d5a91696083a8a514ac8f03853752d30.jpg,1,reject_plate_or_ocr_crop
bae112a23d5f1cea_jpg,1,1,train,bae112a23d5f1cea_jpg.rf.7a3e180b538b1733813f1c54f74cef96.jpg,1,reject_plate_or_ocr_crop
bb0f85cfa3aec4d42_jpg,1,1,valid,bb0f85cfa3aec4d42_jpg.rf.0a3c9454046d3bedfa1d7c0651ae81fc.jpg,1,reject_plate_or_ocr_crop
bb422b44e6048b732_jpg,1,1,valid,bb422b44e6048b732_jpg.rf.32efff8a9793d0e86370fb230d0b42ef.jpg,1,reject_plate_or_ocr_crop
bc5k1oyurvja1_jpg,1,2,test,bc5k1oyurvja1_jpg.rf.42be58adbad1aa3ca92ceff9b57fae64.jpg,1,accepted_training_positive
bc5k1oyurvja1_jpg,2,2,valid,bc5k1oyurvja1_jpg.rf.6a7fc723b683ecc9c4455977fa97bfc3.jpg,1,accepted_training_positive
bc8c06d421ae5d3c_jpg,1,1,train,bc8c06d421ae5d3c_jpg.rf.9528833cc6006e87977eea7f68d7fdc9.jpg,1,reject_plate_or_ocr_crop
bcv04e80p4ja1_jpg,1,1,train,bcv04e80p4ja1_jpg.rf.57b5b64ec3890dae98a7b37d8809953d.jpg,4,reject_mosaic_collage
be4512ba12ddc900_jpg,1,1,train,be4512ba12ddc900_jpg.rf.c9bb12e0bc199917957b7423a6dc3eac.jpg,1,reject_plate_or_ocr_crop
be70b38022b5ae81_jpg,1,1,valid,be70b38022b5ae81_jpg.rf.c0ecd49ecb35ca6885afb538a475a004.jpg,1,reject_plate_or_ocr_crop
be96cc443d9a5a2f_jpg,1,1,train,be96cc443d9a5a2f_jpg.rf.2b116c7b6080a186132b9200d7b25b6d.jpg,1,reject_plate_or_ocr_crop
bebb717817c33c2f2_jpg,1,1,train,bebb717817c33c2f2_jpg.rf.9be8107166a7f49dd4ad8bcda9d86fe9.jpg,1,reject_plate_or_ocr_crop
bf1da1a5e17be9ac_jpg,1,1,train,bf1da1a5e17be9ac_jpg.rf.bea2904363ba072f4f930d8fd3339584.jpg,1,reject_plate_or_ocr_crop
bn9neb1uij9a1_jpg,1,2,train,bn9neb1uij9a1_jpg.rf.dfa8a6b516303c91eabd4896518ace53.jpg,1,accepted_training_positive
bn9neb1uij9a1_jpg,2,2,valid,bn9neb1uij9a1_jpg.rf.942bc3882b505c57214a1aaf82a4f364.jpg,1,accepted_training_positive
brnvuiro6sia1_jpg,1,1,train,brnvuiro6sia1_jpg.rf.4475b4577fb7f1200702fcca6c00d6b7.jpg,1,accepted_training_positive
bthmv8kw7oda1_jpg,1,4,train,bthmv8kw7oda1_jpg.rf.9d814c9fc07c348226efc53b2e08d8d3.jpg,3,reject_mosaic_collage
bthmv8kw7oda1_jpg,2,4,train,bthmv8kw7oda1_jpg.rf.e5dbe08636ca9e04f427b8215c7d6dc7.jpg,1,accepted_training_positive
bthmv8kw7oda1_jpg,3,4,valid,bthmv8kw7oda1_jpg.rf.4aa170da4840cd1d435d770a5154e9dc.jpg,1,accepted_training_positive
bthmv8kw7oda1_jpg,4,4,valid,bthmv8kw7oda1_jpg.rf.845f7d4c12335043d61c2347fd93c37e.jpg,1,accepted_training_positive
c0d1fc27b9c03ed8_jpg,1,1,test,c0d1fc27b9c03ed8_jpg.rf.3b071cb0382b08ab4d1ec0ef9f33edb5.jpg,1,reject_plate_or_ocr_crop
c200b3588332b06d_jpg,1,1,train,c200b3588332b06d_jpg.rf.c527e35f2360debdc6187f65b56f5ab8.jpg,1,reject_plate_or_ocr_crop
c229e10e777f703a_jpg,1,2,train,c229e10e777f703a_jpg.rf.477607ddd9338ba36aef387d8009d25b.jpg,1,reject_plate_or_ocr_crop
c229e10e777f703a_jpg,2,2,valid,c229e10e777f703a_jpg.rf.5802cfe3d3aa8c59c9bf2ea01a0dfe6d.jpg,1,reject_plate_or_ocr_crop
c3368162455b7cf3_jpg,1,1,train,c3368162455b7cf3_jpg.rf.05bf2680726214ef0ee3b5f5aa887335.jpg,1,reject_plate_or_ocr_crop
c3d34dd02b36c2fd_jpg,1,1,valid,c3d34dd02b36c2fd_jpg.rf.6299be89d349fe07a91c7e6b7157b70c.jpg,1,reject_plate_or_ocr_crop
c4b2963da650d40f_jpg,1,1,valid,c4b2963da650d40f_jpg.rf.7d67da98e43e219ed2e72aa7ec360f26.jpg,1,reject_plate_or_ocr_crop
c5041d31904146e7_jpg,1,1,test,c5041d31904146e7_jpg.rf.b1723bae61df0b9eeb456ac2a6704312.jpg,1,reject_plate_or_ocr_crop
c53fdaea9bbc3996_jpg,1,1,train,c53fdaea9bbc3996_jpg.rf.a8c77f97fb3794729140d35f46ee84c7.jpg,1,reject_plate_or_ocr_crop
c5afe247ade5a2312_jpg,1,3,test,c5afe247ade5a2312_jpg.rf.554d992294130663f3d1d7ec668165e2.jpg,1,reject_plate_or_ocr_crop
c5afe247ade5a2312_jpg,2,3,train,c5afe247ade5a2312_jpg.rf.05423f12dd0e6d91e2326abf7ea6c965.jpg,1,reject_plate_or_ocr_crop
c5afe247ade5a2312_jpg,3,3,train,c5afe247ade5a2312_jpg.rf.62e2a6a17f5917909251d7338dad88e8.jpg,1,reject_plate_or_ocr_crop
c6c98df743f40c9e4_jpg,1,1,train,c6c98df743f40c9e4_jpg.rf.0e6544b96b50b4d0f5f14822dfc0c5d0.jpg,1,reject_plate_or_ocr_crop
c6d7fef6fd97e35f_jpg,1,2,train,c6d7fef6fd97e35f_jpg.rf.428b2f63e4c9276a2a386e55ce642656.jpg,1,reject_plate_or_ocr_crop
c6d7fef6fd97e35f_jpg,2,2,train,c6d7fef6fd97e35f_jpg.rf.96ad9355c3bf774c05121955e6ef92fd.jpg,1,reject_plate_or_ocr_crop
c6edbd9512bb4de1_jpg,1,2,train,c6edbd9512bb4de1_jpg.rf.c6b3cc0ee724f021b3767785d8be3a89.jpg,1,reject_plate_or_ocr_crop
c6edbd9512bb4de1_jpg,2,2,valid,c6edbd9512bb4de1_jpg.rf.87e9cba82bdcd1bab0a5141493d7299e.jpg,1,reject_plate_or_ocr_crop
c88925136116750b2_jpg,1,1,train,c88925136116750b2_jpg.rf.a718768147c97f5392bd30e33d1bc092.jpg,1,reject_plate_or_ocr_crop
c8be220dca281f0f_jpg,1,1,train,c8be220dca281f0f_jpg.rf.c09a55aa5ddaad51d99f82b335e8953f.jpg,1,reject_plate_or_ocr_crop
c94k9fqfdhla1_jpg,1,3,test,c94k9fqfdhla1_jpg.rf.4be6efd6d874013bf0c68c7bd6f7fbd4.jpg,1,accepted_training_positive
c94k9fqfdhla1_jpg,2,3,train,c94k9fqfdhla1_jpg.rf.38234df874420d7d2da6184cfea3e74a.jpg,1,accepted_training_positive
c94k9fqfdhla1_jpg,3,3,train,c94k9fqfdhla1_jpg.rf.4501c4605836374ecbe9079974ed8fed.jpg,1,accepted_training_positive
c9afcyqbvroa1_jpg,1,3,test,c9afcyqbvroa1_jpg.rf.42fdba61985f88d0fb74f2cf076698f8.jpg,1,accepted_training_positive
c9afcyqbvroa1_jpg,2,3,train,c9afcyqbvroa1_jpg.rf.0f73fc1f6c97bf79baef25ecdcfd0cd5.jpg,1,accepted_training_positive
c9afcyqbvroa1_jpg,3,3,train,c9afcyqbvroa1_jpg.rf.9a2cb3489dcb2766633fd27879f3a3ef.jpg,1,accepted_training_positive
ca7b7bce5b918d61_jpg,1,1,train,ca7b7bce5b918d61_jpg.rf.7523f5ace2d2ce8f9c8ca1e6ef697f32.jpg,1,reject_plate_or_ocr_crop
cd2562dbe3a5f110_jpg,1,1,valid,cd2562dbe3a5f110_jpg.rf.92678f486056deb594c62c43298d0043.jpg,1,reject_plate_or_ocr_crop
cd318e4cef41315c2_jpg,1,1,train,cd318e4cef41315c2_jpg.rf.08c09f178c998bf9e889e6d6e42b9ffa.jpg,1,reject_plate_or_ocr_crop
cd6bb3e87aac2888_jpg,1,2,test,cd6bb3e87aac2888_jpg.rf.5ef677a9421a903f121826ad2bf265ea.jpg,1,reject_plate_or_ocr_crop
cd6bb3e87aac2888_jpg,2,2,train,cd6bb3e87aac2888_jpg.rf.c7a6d7d12334cd1bcc4059b2d77b2c7c.jpg,1,reject_plate_or_ocr_crop
cd953f6eee15d98b_jpg,1,1,train,cd953f6eee15d98b_jpg.rf.b637d06201eeed79c92564f17f5d2c14.jpg,1,reject_plate_or_ocr_crop
cd998d1e425d03fa_jpg,1,1,train,cd998d1e425d03fa_jpg.rf.d3038168c02d4ec299a68ef5d1c9c571.jpg,1,reject_plate_or_ocr_crop
ce78a1e7c85ba02b2_jpg,1,1,test,ce78a1e7c85ba02b2_jpg.rf.7f389ad024680054b7eb7c95ebb69416.jpg,1,reject_plate_or_ocr_crop
china86_jpg,1,1,train,china86_jpg.rf.442414af1753079907b47dd4a0dab5e5.jpg,1,reject_plate_or_ocr_crop
clLw_6qUvdqXssWeOIX1ZrcGxubxxDXn3-9Iwid23cQ_jpg,1,1,train,clLw_6qUvdqXssWeOIX1ZrcGxubxxDXn3-9Iwid23cQ_jpg.rf.1a75b5d39854043306c23acd2d89ac39.jpg,1,accepted_training_positive
cp9fnjx9bxia1_jpg,1,2,train,cp9fnjx9bxia1_jpg.rf.43b88492504b49c23115ab7c8ac81dc3.jpg,1,accepted_training_positive
cp9fnjx9bxia1_jpg,2,2,train,cp9fnjx9bxia1_jpg.rf.ae01d3b3c67abace9077ca794ca1e286.jpg,1,accepted_training_positive
cuwpuuf8gzoa1_jpg,1,2,train,cuwpuuf8gzoa1_jpg.rf.b6fb1ed5c2fab5d7dc67b943bd6c27e1.jpg,1,accepted_training_positive
cuwpuuf8gzoa1_jpg,2,2,train,cuwpuuf8gzoa1_jpg.rf.dc44d7f9785658cb60a45c35aaed9b00.jpg,1,accepted_training_positive
d3de1c42196d3b3e2_jpg,1,1,valid,d3de1c42196d3b3e2_jpg.rf.193f694f51c67d86377acc1e37992249.jpg,1,reject_plate_or_ocr_crop
d3de1c42196d3b3e_jpg,1,1,train,d3de1c42196d3b3e_jpg.rf.f6b38a23312a3334aba9814174598e1f.jpg,1,reject_plate_or_ocr_crop
d41ff670110c060f_jpg,1,1,train,d41ff670110c060f_jpg.rf.5a70dfe8558cbcc572d52eb9c53b9e52.jpg,1,reject_plate_or_ocr_crop
d51d9228033aac38_jpg,1,1,train,d51d9228033aac38_jpg.rf.609f978a70194d154cef87e121269f26.jpg,1,reject_plate_or_ocr_crop
d5af36c257ee856e_jpg,1,2,train,d5af36c257ee856e_jpg.rf.9ee6ed60736381baf5ae9602fe11ebb2.jpg,1,reject_plate_or_ocr_crop
d5af36c257ee856e_jpg,2,2,train,d5af36c257ee856e_jpg.rf.ab18e19907b0e2cda5ffb67d6d00a09b.jpg,1,reject_plate_or_ocr_crop
d5slhm6xk1oa1_jpg,1,2,test,d5slhm6xk1oa1_jpg.rf.189f5be2e4c08d51779b85d88872e9ca.jpg,1,accepted_training_positive
d5slhm6xk1oa1_jpg,2,2,train,d5slhm6xk1oa1_jpg.rf.cc7053f080a7c3c3516db21f6365ac0a.jpg,1,accepted_training_positive
d68f41b8c244f1f52_jpg,1,1,train,d68f41b8c244f1f52_jpg.rf.9ba60744031acb0d15e8e2a114e37a86.jpg,1,reject_plate_or_ocr_crop
d6e82c52f7f69d552_jpg,1,1,train,d6e82c52f7f69d552_jpg.rf.9eac5e9a7bd5409dfb3d1bf03142b724.jpg,1,reject_plate_or_ocr_crop
d7b2c2536c88965d_jpg,1,1,train,d7b2c2536c88965d_jpg.rf.416d875de1e8d89d7c54b9a8a20354d2.jpg,1,reject_plate_or_ocr_crop
d91b6099c1f81272_jpg,1,1,train,d91b6099c1f81272_jpg.rf.73b2e4dc94d7d5e89e362e116ce325cc.jpg,1,reject_plate_or_ocr_crop
d9696e382632ee7a_jpg,1,1,train,d9696e382632ee7a_jpg.rf.4fb781eaf2fc00da24a5fc9d40b05757.jpg,1,reject_plate_or_ocr_crop
d9a620519708dc8d3_jpg,1,1,train,d9a620519708dc8d3_jpg.rf.89cd64d83c6d020bf4b16e484878482d.jpg,1,reject_plate_or_ocr_crop
daff6d9b14618c7d_jpg,1,2,train,daff6d9b14618c7d_jpg.rf.2a75475d9acf8887394244cb6f7460de.jpg,1,reject_plate_or_ocr_crop
daff6d9b14618c7d_jpg,2,2,train,daff6d9b14618c7d_jpg.rf.46da4f3be072dac3bebc58967ffb4db2.jpg,1,reject_plate_or_ocr_crop
db779b16550ccadf_jpg,1,1,valid,db779b16550ccadf_jpg.rf.3154a7d8594120b2772aecbfb071ace0.jpg,1,reject_plate_or_ocr_crop
dcb210b4cae8edf22_jpg,1,1,train,dcb210b4cae8edf22_jpg.rf.98dd2e2a1fee19553f1a952a1e81e283.jpg,1,reject_plate_or_ocr_crop
dd81725e3314f931_jpg,1,1,train,dd81725e3314f931_jpg.rf.32b39fd24445790ad5223f731f930871.jpg,1,reject_plate_or_ocr_crop
de13007172a3c13f_jpg,1,1,train,de13007172a3c13f_jpg.rf.ceb6053e8610bf246214230873c0f30f.jpg,1,reject_plate_or_ocr_crop
de2f9caaba3f2d18_jpg,1,1,train,de2f9caaba3f2d18_jpg.rf.3f584fe493eb714e18c51395be4be605.jpg,1,reject_plate_or_ocr_crop
denemarken13_jpg,1,2,train,denemarken13_jpg.rf.7af4bfa6d9229621c275ab50ab759971.jpg,1,reject_plate_or_ocr_crop
denemarken13_jpg,2,2,train,denemarken13_jpg.rf.b3b0e8feb134f78aea4981f2ba7efed3.jpg,1,reject_plate_or_ocr_crop
dsn3pg8nwtoa1_jpg,1,3,train,dsn3pg8nwtoa1_jpg.rf.01ddf063da37580a42e68dbd6cc47378.jpg,4,reject_mosaic_collage
dsn3pg8nwtoa1_jpg,2,3,train,dsn3pg8nwtoa1_jpg.rf.50e5ad328285384962702501e8bc85fd.jpg,1,accepted_training_positive
dsn3pg8nwtoa1_jpg,3,3,train,dsn3pg8nwtoa1_jpg.rf.9827756734ea3c116eb148d3ff5099be.jpg,1,accepted_training_positive
dso8xg84l2ha1_jpg,1,1,valid,dso8xg84l2ha1_jpg.rf.5fee1e3986d848adfdbae63574442fed.jpg,1,accepted_training_positive
dwlc3prqd9ga1_jpg,1,1,train,dwlc3prqd9ga1_jpg.rf.e149668f838905cd2fc12edd15d6a378.jpg,1,accepted_training_positive
dyqreypgc1pa1_jpg,1,2,train,dyqreypgc1pa1_jpg.rf.7634945b6127652725d31085cb1f3745.jpg,3,reject_mosaic_collage
dyqreypgc1pa1_jpg,2,2,valid,dyqreypgc1pa1_jpg.rf.f9223f4abddb70e02f7e3257535f787e.jpg,1,accepted_training_positive
dzmsrsx9vyna1_jpg,1,1,valid,dzmsrsx9vyna1_jpg.rf.f294d094e6c654ff99d91df10857a0ed.jpg,1,accepted_training_positive
e0sj3ntaipia1_jpg,1,4,test,e0sj3ntaipia1_jpg.rf.b1cf74d6e5f81bd611576d2e2ad7db6d.jpg,1,accepted_training_positive
e0sj3ntaipia1_jpg,2,4,train,e0sj3ntaipia1_jpg.rf.57549a383a10a88ce2834c14bd77ae40.jpg,1,accepted_training_positive
e0sj3ntaipia1_jpg,3,4,train,e0sj3ntaipia1_jpg.rf.9e0cdf5ce3013b30244203abf67a1dcf.jpg,5,reject_mosaic_collage
e0sj3ntaipia1_jpg,4,4,valid,e0sj3ntaipia1_jpg.rf.476beebcc3a570a5d2fff921b0b49134.jpg,1,accepted_training_positive
e1hzdr4u5nja1_jpg,1,3,train,e1hzdr4u5nja1_jpg.rf.261167a2e7dee1bfea85f908346005b8.jpg,5,reject_mosaic_collage
e1hzdr4u5nja1_jpg,2,3,train,e1hzdr4u5nja1_jpg.rf.657b670321caf3cf322e4c8e93f3e405.jpg,3,reject_mosaic_collage
e1hzdr4u5nja1_jpg,3,3,train,e1hzdr4u5nja1_jpg.rf.b63df68e92bf40c4f2136b1fa8b249a9.jpg,1,accepted_training_positive
e3b54c6b03ce4ff2_jpg,1,1,train,e3b54c6b03ce4ff2_jpg.rf.2c5ba8e4ce57c227fb6e5d6233854cac.jpg,1,reject_plate_or_ocr_crop
e3d0318aabe3c8ca_jpg,1,1,valid,e3d0318aabe3c8ca_jpg.rf.18f7edd9f04ffacb9d0b3b621ec5bf7b.jpg,1,reject_plate_or_ocr_crop
e4ca29e43e9356973_jpg,1,1,train,e4ca29e43e9356973_jpg.rf.192c6fca2ab3fac50788e1895639d4ed.jpg,1,reject_plate_or_ocr_crop
e561f1ed5326c2db_jpg,1,1,train,e561f1ed5326c2db_jpg.rf.4341ba117dfe17903af3e8b9ed46883d.jpg,1,reject_plate_or_ocr_crop
e5e2aa59e301672e_jpg,1,2,valid,e5e2aa59e301672e_jpg.rf.a50abdf0ae8ecbdf2a1792a3ab0d7a23.jpg,1,reject_plate_or_ocr_crop
e5e2aa59e301672e_jpg,2,2,valid,e5e2aa59e301672e_jpg.rf.be31949f56c2013a193098883b961e88.jpg,1,reject_plate_or_ocr_crop
e618490bc931c2e7_jpg,1,1,train,e618490bc931c2e7_jpg.rf.bdc03b7e0042e1287eb6e80660f2e7da.jpg,1,reject_plate_or_ocr_crop
e6eb6b30d9ca1f50_jpg,1,1,valid,e6eb6b30d9ca1f50_jpg.rf.dc83200cb70b3b6625d40ffb61b4f587.jpg,1,reject_plate_or_ocr_crop
e7694e3de6a80bb3_jpg,1,1,train,e7694e3de6a80bb3_jpg.rf.a82ec22c196e28cebd7ba537aed442b1.jpg,1,reject_plate_or_ocr_crop
e8a1a9c789e6ee6e_jpg,1,1,train,e8a1a9c789e6ee6e_jpg.rf.f622a7a3871269843e80dab9b05859ab.jpg,1,reject_plate_or_ocr_crop
ea2a465e0032557e2_jpg,1,2,test,ea2a465e0032557e2_jpg.rf.c7f16c2a0d53691276a21f434316183e.jpg,1,reject_plate_or_ocr_crop
ea2a465e0032557e2_jpg,2,2,train,ea2a465e0032557e2_jpg.rf.4cf31de2578c96350ab1e85124cf52e7.jpg,1,reject_plate_or_ocr_crop
ebfd3985073ef25c_jpg,1,1,train,ebfd3985073ef25c_jpg.rf.1ca986131504046310095f272be5e524.jpg,1,reject_plate_or_ocr_crop
ee2f7c6421242ff2_jpg,1,1,valid,ee2f7c6421242ff2_jpg.rf.d6a31a1704b07f11c771fe7b056d71f2.jpg,1,reject_plate_or_ocr_crop
ee4j45maswba1_jpg,1,2,train,ee4j45maswba1_jpg.rf.16b491bb485992931c3ba1e4ecdcc101.jpg,1,accepted_training_positive
ee4j45maswba1_jpg,2,2,train,ee4j45maswba1_jpg.rf.f3af266418338c1b495f940fbeaff19e.jpg,3,reject_mosaic_collage
eem7z224qdoa1_jpg,1,4,test,eem7z224qdoa1_jpg.rf.9d582ad2a45216f513302d2b2ed9370a.jpg,1,accepted_training_positive
eem7z224qdoa1_jpg,2,4,valid,eem7z224qdoa1_jpg.rf.0d5e40969987634e97cac853b760e5bb.jpg,1,accepted_training_positive
eem7z224qdoa1_jpg,3,4,valid,eem7z224qdoa1_jpg.rf.89805d24cd0a24d71b0ac7dc4a0b7f31.jpg,1,accepted_training_positive
eem7z224qdoa1_jpg,4,4,valid,eem7z224qdoa1_jpg.rf.a452eaaae9ae0240e7a24df939f7c2d3.jpg,1,accepted_training_positive
efa0ba0207ec59093_jpg,1,1,train,efa0ba0207ec59093_jpg.rf.9670ad8391530f91a868ce725777c693.jpg,1,reject_plate_or_ocr_crop
