source_dataset,source_image_name,box_index,source_class,canonical_class,xmin,ymin,xmax,ymax,image_width,image_height,real_synthetic,allowed_split,source_dataset_url,license_name,license_url,license_reference
elpd,filename_prefix_02042_.png,3,license-plate,license_plate,1175.82,760.69,1224.56,780.64,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02043_.png,1,license-plate,license_plate,136.27,683.9,324.69,783.12,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02044_.png,1,license-plate,license_plate,178.78,644.57,249.9,663.02,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02045_.png,1,license-plate,license_plate,136.59,1001.1,403.98,1094.57,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02046_.png,1,license-plate,license_plate,478.32,901.08,671.19,960.17,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02047_.png,1,license-plate,license_plate,262.26,822.58,418.04,866.8,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02047_.png,2,license-plate,license_plate,1109.91,807.57,1196.26,831.31,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02048_.png,1,license-plate,license_plate,446.92,695.92,571.38,735.8,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02049_.png,1,license-plate,license_plate,415.22,1015.34,682.39,1087.24,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02050_.png,1,license-plate,license_plate,707.53,1208.55,878.33,1255.65,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02051_.png,1,license-plate,license_plate,320.62,829.14,706.44,913.37,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02052_.png,1,license-plate,license_plate,381.94,495.91,511.55,566.15,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02053_.png,1,license-plate,license_plate,1011.6,945.6,1331.9,1064.85,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02054_.png,1,license-plate,license_plate,658.44,1159.16,913.02,1230.35,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02054_.png,2,license-plate,license_plate,1356.31,846.09,1462.64,872.28,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02055_.png,1,license-plate,license_plate,0.0,587.78,74.97,616.48,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02055_.png,2,license-plate,license_plate,319.72,677.04,535.87,734.09,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02056_.png,1,license-plate,license_plate,963.86,673.73,1024.0,698.54,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02056_.png,2,license-plate,license_plate,240.7,623.09,341.28,656.07,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02056_.png,3,license-plate,license_plate,238.36,623.97,338.57,656.13,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02057_.png,1,license-plate,license_plate,366.17,1256.4,691.9,1357.95,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02057_.png,2,license-plate,license_plate,1153.49,826.07,1231.95,846.0,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02058_.png,1,license-plate,license_plate,568.21,954.02,684.86,988.49,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02059_.png,1,license-plate,license_plate,405.54,465.05,594.45,513.7,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02060_.png,1,license-plate,license_plate,0.0,487.08,71.7,509.15,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02061_.png,1,license-plate,license_plate,212.47,1327.63,702.51,1455.01,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02061_.png,2,license-plate,license_plate,1382.24,732.88,1536.0,794.21,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02062_.png,1,license-plate,license_plate,895.65,556.59,1024.0,642.51,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02062_.png,2,license-plate,license_plate,241.79,500.29,335.66,544.1,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02063_.png,1,license-plate,license_plate,269.49,1130.15,540.1,1238.63,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02063_.png,2,license-plate,license_plate,286.4,932.8,566.63,1024.75,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02064_.png,1,license-plate,license_plate,929.17,521.94,989.63,540.64,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02064_.png,2,license-plate,license_plate,418.26,576.17,587.3,616.0,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02065_.png,1,license-plate,license_plate,415.63,968.86,709.32,1046.75,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02065_.png,2,license-plate,license_plate,966.41,538.92,1115.86,574.89,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02066_.png,1,license-plate,license_plate,182.71,917.33,376.9,972.38,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02066_.png,2,license-plate,license_plate,928.2,750.7,1004.63,768.38,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02067_.png,1,license-plate,license_plate,399.87,706.95,640.2,762.6,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02068_.png,1,license-plate,license_plate,323.81,669.9,424.28,692.8,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02069_.png,1,license-plate,license_plate,670.92,1008.7,975.2,1108.85,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02070_.png,1,license-plate,license_plate,1300.03,707.07,1368.57,722.05,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02070_.png,2,license-plate,license_plate,203.97,791.51,318.7,819.8,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02071_.png,1,license-plate,license_plate,423.81,590.08,563.36,637.67,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02072_.png,1,license-plate,license_plate,559.06,522.91,711.2,589.6,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02073_.png,1,license-plate,license_plate,1260.1,1079.1,1536.0,1375.7,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02073_.png,2,license-plate,license_plate,442.2,886.1,762.66,969.36,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02073_.png,3,license-plate,license_plate,0.0,507.5,79.6,526.57,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02073_.png,4,license-plate,license_plate,1010.89,518.7,1075.6,536.55,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02074_.png,1,license-plate,license_plate,784.41,815.07,940.15,878.97,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02075_.png,1,license-plate,license_plate,312.3,651.6,476.33,694.47,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02076_.png,1,license-plate,license_plate,433.64,495.67,617.82,544.29,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02077_.png,1,license-plate,license_plate,1195.69,708.61,1301.33,741.52,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02077_.png,2,license-plate,license_plate,1200.12,706.09,1301.18,742.45,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02077_.png,3,license-plate,license_plate,580.58,1123.33,925.76,1208.24,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02078_.png,1,license-plate,license_plate,520.71,804.35,849.33,888.47,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02079_.png,1,license-plate,license_plate,630.93,950.23,803.85,994.27,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02080_.png,1,license-plate,license_plate,159.03,702.48,313.55,772.83,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02081_.png,1,license-plate,license_plate,1204.07,925.21,1294.58,951.76,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02081_.png,2,license-plate,license_plate,1203.35,925.29,1294.5,950.2,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02081_.png,3,license-plate,license_plate,298.6,1207.29,537.71,1277.41,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02082_.png,1,license-plate,license_plate,558.29,913.38,804.39,1018.85,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02083_.png,1,license-plate,license_plate,400.81,616.97,612.73,672.97,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02084_.png,1,license-plate,license_plate,213.5,641.18,354.31,678.1,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02085_.png,1,license-plate,license_plate,549.5,1026.29,734.23,1072.04,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02086_.png,1,license-plate,license_plate,566.33,796.59,897.6,891.19,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02087_.png,1,license-plate,license_plate,258.9,605.9,399.08,654.49,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02087_.png,2,license-plate,license_plate,876.12,435.82,956.78,453.67,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02088_.png,1,license-plate,license_plate,877.69,532.69,1024.0,593.84,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02088_.png,2,license-plate,license_plate,289.1,454.26,353.74,473.65,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02089_.png,1,license-plate,license_plate,1463.9,503.72,1536.0,539.4,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02089_.png,2,license-plate,license_plate,860.6,847.6,1188.98,940.57,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02090_.png,1,license-plate,license_plate,666.38,881.65,874.64,949.74,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02091_.png,1,license-plate,license_plate,21.33,735.07,244.17,850.33,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02092_.png,1,license-plate,license_plate,378.12,713.18,577.01,763.38,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02092_.png,2,license-plate,license_plate,768.2,452.59,821.52,467.14,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02093_.png,1,license-plate,license_plate,333.71,619.06,435.72,655.28,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02094_.png,1,license-plate,license_plate,510.53,832.67,638.34,866.32,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02095_.png,1,license-plate,license_plate,482.2,1062.24,569.9,1084.56,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02096_.png,1,license-plate,license_plate,665.43,734.99,877.97,789.21,1024,1024,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02097_.png,1,license-plate,license_plate,350.9,507.41,452.92,536.62,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
elpd,filename_prefix_02097_.png,2,license-plate,license_plate,491.37,692.49,694.48,746.21,1536,1536,SYNTHETIC,TRAIN_ONLY,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv
