source_dataset,source_image_name,source_annotation_name,source_image_path,source_annotation_path,source_image_sha256,source_annotation_sha256,image_width,image_height,plate_instance_count,filter_status,filter_reason,real_synthetic,allowed_split,canonical_class,license_name,license_url,license_reference,source_dataset_url
elpd,filename_prefix_01831_.png,filename_prefix_01831_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01831_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01831_.xml,b798cbffc76aa5699f4071cd763b553f7ab410b7fe8bf8ea535f740afc6167de,cbba10073ae89d9451c95130cf13a071b5ee4af3ec03eb74314b18912a69569c,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01832_.png,filename_prefix_01832_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01832_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01832_.xml,6e4524338652335fe80302acc3b2569c1a26fd012205925ca6effdd2fcb0c1b2,475e5bf293b745b8bc15a07579e82065f848d661b0507cd1767d2ce067dad655,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01833_.png,filename_prefix_01833_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01833_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01833_.xml,2a44ddf9376c4a5beb8df6a059b2a9564956263f19b7e910b5c8aba76adccbe5,0c9d5633516a2f54deb71e9006f12f8a21977f000e738d8d610984a016f8552d,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01834_.png,filename_prefix_01834_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01834_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01834_.xml,8b774fd56b7a374bf4039d71fbead4b15c06a4502cf6c66f96aaa1eaad0a22b4,b3d00a0a512c0e1519aab8296b990623cb1b9fbf073e23d8c9973d61f62f7424,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01835_.png,filename_prefix_01835_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01835_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01835_.xml,99fa1de50dca566ddc5c00638f999ba49f79e73c90d969d30bf1c87d49d2651e,1669c2bfdcaf2b5c4fdd13f17ca611aa4fd707573b25e722e9b1c4fbd2ecafd3,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01836_.png,filename_prefix_01836_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01836_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01836_.xml,bcdb8a5c01386f480011bf86df5a2ab97556026b3012a5b1d36cd7e3b951bf95,b490bebf92b4c241bee23045e90859efc27288776e6d4f1194ef26b52222cbfc,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01837_.png,filename_prefix_01837_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01837_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01837_.xml,5d36ebb830b3a31e5c5e44021214d195efd14a14b707f665cff4551344bdeefe,32437fa0f5005fec263866e5d47ea0d0a37031b46562c836eb4803bc656507fd,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01838_.png,filename_prefix_01838_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01838_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01838_.xml,334883d76701563dfbc8f126c8914c39af3746648d1d0211a124f77828920312,17de14646321d5789f144d121fc83164800be44093dfb941a1401a2d3c7ef87f,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01839_.png,filename_prefix_01839_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01839_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01839_.xml,7b56bd92a9d8bf4890eed618e82729199dd0cd0023a0f6120f58e477a34913ec,c1eca43d126fbb1aecaaaad4b7b97745f529fdf32d723662d5970492948ce727,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01840_.png,filename_prefix_01840_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01840_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01840_.xml,64e26e9045420ffdeb67d05d130e1cdc26d9e227586800b884e5db4458836955,cf6d48cf7735ad7f4b797f4e40950220e8749c4bde7c9fde65772e3bcb33ddd1,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01841_.png,filename_prefix_01841_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01841_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01841_.xml,87cf3265e42cb57b094eb9bcd5d060cb8b3ce4951501842d94e5d589f1495697,97a0e8d468c6baa3b35733390d127b8a0feff80a4fd2424db4a8f8cd3cfcc4d3,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01843_.png,filename_prefix_01843_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01843_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01843_.xml,b4e9739a1a9ecdc9aa8f5dd3785d49d25b7414e1abbffcd43545e05f7c93c776,ffeceb9606fb7ddf11a317f29e9764cabcc13719d5e29a7171dcc5e4e231b14e,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01844_.png,filename_prefix_01844_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01844_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01844_.xml,7fc38461bfd07d903fb80d96fa441e2f54cb3009f777edc582716b06287ad368,cb9687dd4e0f1c48480320584e6bedd514968f5d8471135dfc9d2351a4204d24,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01845_.png,filename_prefix_01845_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01845_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01845_.xml,b20bc4250ccef9f602e7a33e1771b2004c9ed41207c7da187b567a6dff8e5aab,6076f5eec6e32961a883c376ee17f5c31ec92afc81a01d2289c049a25c7aa06b,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01846_.png,filename_prefix_01846_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01846_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01846_.xml,7868508ec61a766b82364c6b031e98d2eda906a84d69c0aa187c57901d5d785e,9177da1506ec3f2ccf458f58a450a2ab6c28f56c6efb93696a224d0f29f4f7c0,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01847_.png,filename_prefix_01847_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01847_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01847_.xml,fa043d5457dfcd58ab6eb2aa525186ecab5058a3ada9a40f6217918c83924054,76c089c1c85b9870d24a7cceae5b5776bace65257ed1afdf546ba7d3f93bc2cb,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01848_.png,filename_prefix_01848_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01848_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01848_.xml,ee19c69878f63fe9b11044ddbbdf9ae1364aae2e0fd3a180d34c30f53814b7bd,b109a929d0c3b2e9835dd99223cb1aabdba12e333ea12f9976fbf2c53b0082a0,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01849_.png,filename_prefix_01849_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01849_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01849_.xml,e74cb5f23a93513f807dad10eb15e9b6cc523005fdf5221725aca7358b0f8da3,c48288e9768a31c5c4baf92c4d06da84362428b49e021665cd6f95855974638a,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01850_.png,filename_prefix_01850_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01850_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01850_.xml,0c8113712600bf6723dbefe92d17f5e6c3a7b66ce76edebb4eb2d025659b26e1,a618ddc7454b64c99cbc022960b6350f5cd6981a50a53f75018e85056601b879,1536,1536,3,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01851_.png,filename_prefix_01851_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01851_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01851_.xml,f5682171a5ed8099c7a52dbc8796bcae11543afc77749cc490dcab264dc19cf1,4fbb94f4953b261f88a9dba3a51833adbcd640359fa0b59cef3655debb32a3d1,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01852_.png,filename_prefix_01852_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01852_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01852_.xml,d3ae10c223bccde104cec97204798eaba22dd0e1c597bd0abade6dfdbf7abdb3,987cce213f6a6a84dca585843f018f5ba930be5142432dffd72e8998a5378761,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01853_.png,filename_prefix_01853_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01853_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01853_.xml,3a068bac929f3cf79a417d341dd99a98eb46fea662f9328a30b19cbd7f34bf73,323ff66700e1c96128c4bcebe14fe67b217f68c0af7fda16176984cb0ccd1b7f,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01854_.png,filename_prefix_01854_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01854_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01854_.xml,1670d7477e8036a1115c2c11d112dc051320d90f50a04ddd084b06ce074ccbd5,2cf10b9fe7b275f69bfbf338194cc9e9c75e287c16d0317b32cf0ab4482f9c21,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01855_.png,filename_prefix_01855_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01855_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01855_.xml,91adbc0348d044740fa98cd52578925686974ae8daab8db4750733b2ae91242a,ca4d57e9bfd8949eda174b232fa4ea2ea4f5a74446f6d13d32236c23aa7587ca,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01856_.png,filename_prefix_01856_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01856_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01856_.xml,4f84c7c58d2104eff2c455f5f9b0b94f4ae2e70455d36d855d10a09c23dc00e8,df3dbd6446236da3e89671d1f2d1ecd675b98b2d68a10ccd4543f672789e6966,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01857_.png,filename_prefix_01857_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01857_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01857_.xml,396416cbb4e07cfc20d7b1322e61abf2538c8155f6eaf95ea5b03f1422fb50ae,24e538b2dbc46e5987094b97da4ce53024fd765ca5e3a3f6a00d0c961934786c,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01858_.png,filename_prefix_01858_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01858_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01858_.xml,a973ba03f12635fd098371c1f936564405d4212c8c13fccf9d7eccb7b5774622,347b2df3eddebc3400e90099f4a54653e16f625092ceb40cea42e0647ea9a20d,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01859_.png,filename_prefix_01859_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01859_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01859_.xml,783a0acdd0c4dcb46d51914e51a2792a1cb77cc27c69d841fd11fb165f83e00c,28f14f72fff7a7f783cbfe97cb54ff785fa0119905fdf98a8d1601689390d2a2,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01860_.png,filename_prefix_01860_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01860_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01860_.xml,ceed2c65126a645176377f35222e075949d3e7137e270d9dfa239c9edf67eead,412dd02054fd4ae46bdc9fcf7be8fa63f2e3cce3bd03ebeaa147c92632fab56d,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01861_.png,filename_prefix_01861_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01861_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01861_.xml,8f5e58f209f9b98ec02a02bd82defbf26ddedf9053c1fb616eea452f571f0e16,168cf20b502323f7df9a643aa1a114f8a0ef21bd9ff0a9416c3afd1277147242,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01862_.png,filename_prefix_01862_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01862_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01862_.xml,b1a189bd83760c98dd6ecbee6e35cc91c923eef61803d037328e915745564355,1312d67f6e8778f7ce47821c9cc30a83a9278e862b4f16a212645c369687f1d9,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01863_.png,filename_prefix_01863_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01863_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01863_.xml,3d0e1a3730664eccdb7e48a0338f40faf36783b12588e4dc91eb9c6ff8288a76,59e02d0d0017ac6d4258b8bb1fac4c5878fc465dd3a0ce9bc55d3720aed7b64a,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01864_.png,filename_prefix_01864_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01864_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01864_.xml,ff3e44caec65ba1030a0397708cdbecf23bc3e977f57e5e00d1119e5f546043d,a56d3f1ce33a98a031dc137d90a4f212759108fc02fcbe7abd8fa80b08a8dbd9,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01865_.png,filename_prefix_01865_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01865_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01865_.xml,7afecd708bc7c36bf60386fd8d50603e46734d6d8f6a792d85bbcd51f7d2b246,801e678466345c159c62236d28c3fcfeac680b4a31f04b0da9e3c019039aecab,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01866_.png,filename_prefix_01866_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01866_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01866_.xml,b4c6b41935e842f50849cce632ba6c3c4173445a9e0676bd6ca26d12ad32045b,890fb5ee33f3036d3542cd3bc43f67eef610928ee70d601131ed1c832501b80f,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01867_.png,filename_prefix_01867_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01867_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01867_.xml,70781687436a4b95f8b58633dcf1c30151ac777e93f864258c87f55fa2ebf78b,e567923c84b8e7b33772c4579ce22234ef97a4189dc4cfb4d6b08ed04a43da5d,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01868_.png,filename_prefix_01868_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01868_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01868_.xml,ea08e2e9308c56ae8f3bd32e10b4f1bd19fdd4964e11f1a85a07e784bf39865e,966846f4239eeca324ee113b6af65accdd4926d80914daae5eccf0498bd34a7b,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_01869_.png,filename_prefix_01869_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_01869_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_01869_.xml,5fa391d2f5e4af7ff9de9a51c56791700cfa9b2b992ef3ef935b78e0e130d45b,141c4079db8d742422f2e2d06d84aa4451adc004e158be1cbb3430d1ad498f45,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
